date,close,open_yesterday,high_yesterday,low_yesterday,close_yesterday,volume_yesterday,trades_yesterday,open_1D_change,high_1D_change,low_1D_change,close_1D_change,volume_1D_change,trades_1D_change,open_average_7D,high_average_7D,low_average_7D,close_average_7D,volume_average_7D,trades_average_7D,open_%change_7D,high_%change_7D,low_%change_7D,close_%change_7D,volume_%change_7D,trades_%change_7D,moving_average_9,moving_average_20,moving_average_50
2014-06-12,571.13506,649.93241,649.93241,617.99453,617.99453,19.60375825,112.0,0.010093280003772298,-0.011833115070180145,-0.03954301673909488,-0.04466808306440284,1.7498824320988438,3.666666666666667,651.5340757142857,658.9147885714285,640.6377271428571,647.853257142857,8.207104571428571,39.285714285714285,-0.004268871240949894,-0.004273632403069058,0.004802880153031193,-0.005199511395002727,0.7670531867480678,0.34751188660963084,650.7643244444444,616.0769885,521.2514716
2014-06-13,589.68386,630.34421,637.06225,552.00001,571.13506,77.29542908,338.0,-0.030138826281951414,-0.019802305288945443,-0.10678819438741649,-0.07582505625090252,2.9428883020427987,2.017857142857143,648.658,654.2451171428571,626.5739114285714,635.5854085714285,17.08305488857143,83.85714285714286,-0.003300337556632219,-0.0033484123172542618,0.02702674333898149,-0.007122662976424531,0.5843103893482977,0.6883640169354454,639.6205111111111,618.5603169999999,522.8796841999999
2014-06-14,565.181,582.39999,617.306,572.51819,589.68386,18.1016915,214.0,-0.07606037977250557,-0.03101149063533415,0.0371706152686484,0.03247708169062502,-0.7658116176408707,-0.3668639053254438,637.999427142857,648.1459742857143,615.0189871428572,626.4827214285714,18.894700904285717,108.85714285714286,-0.004381662964194478,-0.007090326079279301,-0.022363874906839918,-0.01938964281831793,1.110965190685185,1.0909150373436085,632.8657466666667,621.5445105,524.7610216
2014-06-15,595.38177,583.86257,600.0,542.96197,565.181,16.63757925,233.0,0.002511298120042804,-0.028034718599851627,-0.05162494487729741,-0.0415525363030963,-0.08088262083131836,0.08878504672897192,627.7939657142857,639.6031171428571,601.6306857142856,612.9657214285714,20.61547011857143,139.14285714285714,-0.01668226045203117,-0.00944088228364878,-0.01770299797644916,-0.013965698968461846,1.093357543631125,0.9670773365828309,622.6625244444444,621.1010689999999,525.9950152
2014-06-16,597.137,573.27782,595.38177,534.2759,595.38177,34.21065485,132.0,-0.018128838092840938,-0.007697050000000094,-0.015997566091046855,0.05343557196721038,1.0562279124831213,-0.4334763948497854,616.8243214285714,630.4005128571428,585.6699571428571,604.2434414285715,25.373922600000004,156.42857142857142,-0.015951863224363545,-0.013402552040337532,-0.02142183724803783,-0.0213004602345922,1.1036254655974929,1.0456949806210358,616.2157577777778,621.710163,528.4740432
2014-06-17,608.974,589.48399,612.91177,574.17532,597.137,10.22317044,118.0,0.028269312774040323,0.02944329316633265,0.07467943060879234,0.0029480748125694234,-0.7011699868118718,-0.10606060606060608,607.5341428571428,624.3299185714286,576.7662757142857,597.6290114285714,26.17160393,167.28571428571428,-0.01740035224657161,-0.014502130611766115,-0.02579861526786777,-0.012938822425739864,1.369328219617809,1.0517969922411345,609.2532022222222,622.7902445,531.1427487999999
2014-06-18,605.88912,597.13702,608.98256,586.25,608.974,2.80176761,27.0,0.012982591774884478,-0.006410726946881828,0.02102960468589976,0.019822921708083863,-0.7259394601270093,-0.771186440677966,600.9197157142856,617.3681085714286,568.5965600000001,592.21246,25.553435854285713,167.71428571428572,-0.014339782904074085,-0.009344560172423846,-0.013029307999499877,-0.009688607155547852,0.6768204459320544,0.6340480744922167,603.9794544444444,624.4473285,534.6222288
2014-06-19,595.93062,609.204,625.0,603.41,605.88912,10.00242965,89.0,0.020208058780210925,0.026301968319092595,0.029270788912579837,-0.00506570067030776,2.570042573944953,2.2962962962962963,595.1013714285715,613.8063357142856,566.5130557142857,590.4831157142856,24.181817482857145,164.42857142857142,-0.01006736592493686,-0.010763730482122948,-0.011582010218787877,-0.0076231464914161395,0.4964564230305273,0.5851030727627113,599.8073555555555,626.2171945,537.858118
2014-06-20,593.90308,603.4,627.05395,594.115,595.93062,8.40599693,64.0,-0.009527186295559376,0.0032863199999999537,-0.015404119918463355,-0.01643617564877231,-0.1596044936941895,-0.2808988764044944,591.2521985714285,612.3765785714286,572.5294828571429,594.0253385714285,14.340470032857143,125.28571428571429,-0.00862239752830277,-0.005315861426512557,-0.0017514665542629165,-0.001965663292259699,0.6136221575799714,0.3893358769955156,594.1452177777778,625.2097154999999,540.8631369999999
2014-06-21,590.5874,595.80203,602.794,578.508,593.90308,5.80965283,49.0,-0.012591929068611285,-0.03868877630066758,-0.026269324962338914,-0.0034023088123914524,-0.30886807616285916,-0.234375,593.1667757142857,610.3034357142858,573.3851699999999,594.6280842857143,12.584464508571429,101.71428571428571,-0.005677877530246765,-0.0020174863852346426,0.011303401227016103,0.006518462508044617,0.17040890104611592,0.06094215995813882,591.46839,623.4530945,543.774335
2014-06-22,596.23865,589.92084,598.50479,581.093,590.5874,0.76420897,10.0,-0.009871047267160149,-0.0071155485953742215,0.00446839110262931,-0.0055828637898291955,-0.8684587543589932,-0.7959183673469388,594.0322428571428,610.0898342857142,578.83246,598.25757,10.316840182857144,69.85714285714286,0.00338904399888099,-0.003114241480282276,0.002240552622589344,0.001392835293327978,0.235686549828689,0.07986914643320221,593.6297611111111,621.5340914999999,546.3995892
2014-06-23,584.42153,584.748,602.33414,584.748,596.23865,8.34380806,41.0,-0.008768701916006094,0.006398194407099211,0.006289870984506951,0.009568863135244632,9.918228374105581,3.0999999999999996,595.67084,611.08303,586.04276,598.3799814285715,6.621576355714287,56.857142857142854,0.001620137514994854,-0.0001257886224997895,0.010253886334007447,0.006531359938080421,0.12317567361044975,-0.04651705557764217,594.3580711111111,618.346024,549.221086
2014-06-24,586.15372,590.36701,590.36701,584.42153,584.42153,2.63511541,24.0,0.009609284683316677,-0.019867925799457398,-0.0005583088783546186,-0.019819446458226198,-0.68418312225653,-0.41463414634146345,595.7969857142858,607.8623500000001,587.5065042857143,596.5634857142858,5.537568494285714,43.42857142857143,0.00295729982597126,0.00188781772137154,0.01343780591622942,0.00026468724779959985,1.3891757395565154,0.4582652865437557,596.4959077777778,613.9956315000001,552.0888138
2014-06-25,564.425,590.202,595.22794,576.12935,586.15372,2.85075357,43.0,-0.0002795041003392784,0.008233742600217253,-0.01418869698383618,0.002963939401753546,0.08183252968036037,0.7916666666666667,594.8062685714285,605.8974042857143,586.0606971428572,593.3034457142858,5.544566488571428,45.714285714285715,0.0002915815272964536,-0.0051566421308841814,0.0026895574180655674,-0.002987815790885489,1.391602434492993,0.4141833522179189,595.4705688888889,610.7794805000001,554.9718884
2014-06-26,575.93045,575.0,575.00001,557.432,564.425,29.22933529,164.0,-0.025757283099684503,-0.033983502185734094,-0.03245338915644558,-0.03707000272897709,9.253196066329929,2.813953488372093,589.9199828571428,598.7545485714285,579.4924114285715,587.38,8.291267294285715,56.42857142857143,-0.0016030035977355115,-0.00306457505272717,-0.002341628534753853,-0.005396241834646963,1.5069984330369028,0.6374480818385807,591.8359022222223,606.1502305,557.6767884
2014-06-27,597.69266,568.44301,583.2618,568.44301,575.93045,2.77356002,12.0,-0.01140346086956534,0.014368330184898692,0.01975309992967733,0.020384373477432716,-0.9051103970554919,-0.926829268292683,584.9261271428571,592.4985271428571,575.8249842857142,584.5228328571428,7.48663345,49.0,-0.008169481009149144,-0.011676785124845268,-0.01115936825890034,-0.009968284985885438,2.4617346462347567,0.7113991092779803,588.1643966666667,602.2766195,560.558007
2014-06-28,590.21281,585.51881,599.99999,575.35,597.69266,21.76241551,80.0,0.030039598868495387,0.02869755914068106,0.012150716744674384,0.03778617713302035,6.8463834757756565,5.666666666666667,583.4570957142857,592.0993828571428,575.3738414285715,585.0642014285714,9.765599547142857,53.42857142857143,-0.008437520234007139,-0.010093640812716877,-0.0061369082805945285,-0.0047082065392847205,2.3552338028974273,0.6191233390082391,587.2536788888888,599.1712525,563.6741372
2014-06-29,589.76385,596.77207,604.382,590.21281,590.21281,4.45696487,24.0,0.019219297156311654,0.007303350121722341,0.025832641001129586,-0.012514542172895493,-0.795198981107957,-0.7,584.4358428571429,592.9389842857144,576.6766714285715,585.0106885714285,10.293136104285717,55.42857142857143,-0.0023473019572776144,-0.0004670214639527849,-0.0006483308938783429,0.001175862881488394,3.377412596031501,1.4621292913891915,586.6183666666666,595.8600064999999,566.5131586
2014-06-30,637.0,596.05353,602.302,589.76385,589.76385,0.68059782,6.0,-0.0012040442844450938,-0.0034415320112113346,-0.0007606747810166015,-0.0007606747810166015,-0.8472956732100068,-0.75,586.0509185714285,592.9343928571428,577.3932214285713,584.0857171428571,9.198391784285715,50.42857142857143,0.0018084615317897862,0.0015928212099181524,0.0024037048059074107,0.00018562311247892284,3.3878782779245067,1.4758319152958972,586.1584522222223,593.1762985,569.295935
2014-07-01,640.0,587.724,645.00088,587.724,637.0,18.97691245,106.0,-0.01397446635371824,0.07089280792692043,-0.003458757263606449,0.08009332888070353,26.882711187643828,16.666666666666668,585.6733457142857,600.7392314285714,577.8650028571429,591.5969271428572,11.532934218571429,62.142857142857146,0.002889126907727072,0.00018714600730236025,0.001396483982261189,-0.0012900251612726818,1.8499462711651369,0.9258319152958971,591.3154077777778,592.6818055000001,572.9361742
2014-07-02,646.57973,644.9,657.83319,634.164,640.0,12.74856305,44.0,0.0972837590433604,0.019895027119962938,0.07901668129938533,0.0047095761381474865,-0.3282066783208456,-0.5849056603773585,593.4873457142858,609.6828385714286,586.1556671428572,599.2892528571429,12.946907001428572,62.285714285714285,-0.00047998038327791626,0.013152965111070622,0.0009821342129394989,0.012983228458574423,5.78807402972233,3.3660177457256304,596.17778,593.782079,576.9062404
2014-07-03,647.52335,638.0,658.87046,638.0,646.57973,24.82344188,39.0,-0.010699333229958086,0.0015767979113368025,0.006048908484240778,0.010280828124999974,0.947156066345846,-0.11363636363636365,602.4873457142858,621.6643314285715,597.6653814285715,611.0256428571429,12.317493657142858,44.42857142857143,0.01345762863725061,0.01481886289960572,0.014297188253399715,0.013232605135202127,5.729497000007873,3.169364556147912,603.0842466666668,597.5543125,581.0214778
2014-07-04,635.25253,644.50278,655.08161,638.8895,647.52335,13.32045092,46.0,0.010192445141065987,-0.005750523403340924,0.0013942006269591634,0.001459402384915487,-0.46339226508584397,0.17948717948717952,613.3530271428572,631.9243042857142,607.7291657142858,621.2532,13.824192357142858,49.285714285714285,0.01560876433292581,0.019898905770615847,0.019797516487783478,0.019997009542913138,4.542919857153004,2.7511374344324184,609.9030944444444,600.446287,585.1563647999999
2014-07-05,628.98732,647.52335,652.78999,622.59501,635.25253,2.95964374,35.0,0.004686667138968703,-0.0034982206262819115,-0.025504394734926716,-0.018950389974353943,-0.777812045720146,-0.23913043478260865,622.2108185714286,639.4657328571428,614.4784528571428,626.6188957142858,11.138082104285715,42.857142857142854,0.018693893763016,0.01702478382943876,0.01717481658739517,0.017293442243982105,4.606022447434382,2.9091826412581128,617.7728199999999,603.9498635,588.9510154000001
2014-07-06,629.09801,628.267,634.607,618.0,628.98732,3.74096373,17.0,-0.029738464257698216,-0.02785427209139657,-0.0073804157216100785,-0.009862550252259572,0.2639912295660287,-0.5142857142857142,626.7100942857143,643.78359,618.4480514285715,632.1581114285715,11.035796227142859,41.857142857142854,0.015072046373083616,0.01242538671987262,0.011795514947452155,0.009188218371500063,3.516851658649267,2.0654973410510737,623.6680277777778,605.630141,592.539021
2014-07-07,625.98859,629.5,639.48798,629.09801,629.09801,2.24834956,6.0,0.001962541403575102,0.0076913428310749765,0.017957944983818752,0.0001759812900521407,-0.3989918849066201,-0.6470588235294117,631.4881614285714,649.0958728571429,624.0672171428571,637.7772771428572,11.259760761428572,41.857142857142854,0.008078080456796493,0.007402869260855633,0.007050792558489346,0.009567074360162338,3.6681645458884082,2.092027953295972,627.1575111111111,607.2281915000001,596.0443339999999
2014-07-08,617.03703,627.62401,638.973,614.74121,625.98859,6.4662628,37.0,-0.0029801270849880712,-0.0008053005155781445,-0.022821245293718206,-0.004942663862503749,1.8760042099503424,5.166666666666667,637.1881628571429,648.2347471428571,627.9268185714285,636.2042185714287,9.472525097142858,32.0,0.008530449840799379,0.00899327995261082,0.009724881096322968,0.009700882370315014,3.7322079442174636,2.106733835648913,631.1325977777778,608.078921,599.4874586
2014-07-09,627.89636,620.75041,626.87452,614.74195,617.03703,1.43869931,21.0,-0.010951779872156231,-0.01893425856804587,1.2037585701563103e-06,-0.01429987725495141,-0.7775068297564398,-0.43243243243243246,633.7382214285715,643.8120799999999,625.1522400000001,632.9237942857143,7.8568302771428575,28.714285714285715,0.01010106973633226,-0.001249306967746119,0.006958811377735574,-0.002447116593000311,0.159821233118394,0.46387669279176996,634.162951111111,608.6363165,602.9169992
2014-07-10,614.47299,615.35044,627.89636,615.35044,627.89636,1.63253636,6.0,-0.008699100174577312,0.001630055086622395,0.0009898299603599003,0.017599154462415223,0.13473075899369125,-0.7142857142857143,630.50257,639.3872085714286,621.9165885714285,630.2547414285715,4.5438437742857145,24.0,-0.005361150108741545,-0.0067963477803188056,-0.004329113985238021,-0.005162752792014439,0.09563549719902342,0.48565858249818794,633.1514355555555,610.2346034999999,605.6063762
2014-07-11,629.4561,632.10834,632.10834,614.47299,614.47299,0.64269544,13.0,0.027233099890202395,0.0067080815693851825,-0.001425935439324677,-0.02137832109744986,-0.606320903014987,1.1666666666666665,628.7319357142858,636.1053128571428,618.4285157142857,625.5332614285714,2.7327358485714286,19.285714285714285,-0.005075402529401434,-0.006788739612420864,-0.0050518394886495755,-0.004117277600955117,-0.020425260994141565,0.3998515324054236,630.3151011111111,611.263099,608.0003452
2014-07-12,639.38158,618.0,629.4561,614.81343,629.4561,1.5033953,13.0,-0.022319496686280083,-0.004195863006648537,0.0005540357437030519,0.024383675513548697,1.3392033091132558,0.0,624.5143142857142,632.7719,617.3168614285714,624.7052,2.5247003571428572,16.142857142857142,-0.0026410232795248045,-0.00500893890203142,-0.005454716069547267,-0.0073798095270073095,-0.040843637841161996,0.5408771734310646,628.4124755555555,613.206534,609.9894672
2014-07-13,626.50085,631.64564,639.38158,631.58744,639.38158,0.72466054,11.0,0.022080323624595444,0.015768343495281112,0.027283089765947288,0.015768343495281112,-0.5179840325428715,-0.15384615384615385,624.9969771428571,633.4539828571429,619.2579242857144,626.1900942857143,2.0937999014285715,15.285714285714286,-0.006499046683131774,-0.005108602099226652,-0.0017320831440287288,-0.0011892287430212184,0.26158712713503823,0.5750386641142944,627.5078344444445,615.3636805,612.3477290000001
2014-07-14,626.23343,632.0,653.49,625.28785,626.50085,1.01076695,20.0,0.0005610107591338398,0.022065727949184932,-0.009974216713365847,-0.020145606947262973,0.39481439130106355,0.8181818181818181,625.35412,635.4542714285715,618.7136157142858,625.8190714285714,1.9170023857142857,17.285714285714285,0.0009036373000530348,0.0011232001274415879,0.0032198462113366094,0.002472327506627451,0.14987637540519536,0.6265300298913744,626.5354255555554,617.4676465,614.2777462
2014-07-15,620.02698,629.95001,632.67046,618.14322,626.23343,1.34438355,23.0,-0.003243655063291162,-0.031859003198212665,-0.011426145574394253,-0.00042684698672001975,0.330062830012398,0.1499999999999999,625.6864057142857,634.5539085714287,619.1996171428572,625.8540485714285,1.1853053500000001,15.285714285714286,0.0007034186365614259,0.00317668371574301,-0.0007704626025469048,-0.0004307565272747084,0.26327727200629303,0.8358501215644072,626.2294377777778,619.471632,615.3214182
2014-07-16,625.22399,620.02698,620.02698,620.02698,620.02698,0.18,2.0,-0.015752091185775252,-0.019984305889672926,0.0030474491008734006,-0.009910761231638476,-0.8661096381311717,-0.9130434782608696,625.5830585714285,633.5756885714285,619.9546214285714,626.2811842857143,1.0054911628571428,12.571428571428571,0.0006657717825181272,-0.00125955952463335,0.0008574087859279457,0.0002143601692658243,0.04242850344372954,0.11918345489774049,625.2215455555555,622.2517310000001,616.05796
2014-07-17,624.97989,620.02697,626.16276,612.89942,625.22399,7.40718446,22.0,-1.612833033792782e-08,0.009895988719716753,-0.011495564273670822,0.008381909445295488,40.15102477777778,10.0,626.2511342857142,633.3280314285714,619.6044757142857,625.899417142857,1.8304408914285715,14.857142857142858,-1.9986976570304398e-05,-0.0014095662848657867,0.0012925866919712664,0.0008413767440248148,0.02977095939019641,0.05052473406510659,625.13659,624.716408,617.0517324
2014-07-18,625.999,625.224,630.00997,610.34746,624.97989,0.96305901,20.0,0.008381941837143136,0.00614410540799315,-0.004163750065222738,-0.0003904200796901458,-0.86998312041496,-0.09090909090909094,625.2676571428572,633.0282642857144,619.0151142857142,627.4004028571428,1.8762071157142857,15.857142857142858,0.001222739315750692,-0.00022871862299516415,-0.0004910410557474083,-0.00047537254413514737,5.7463843906450665,1.5811369789630658,626.01913,626.0807695,618.0346838
2014-07-19,630.0,624.55999,628.99999,615.17054,625.999,12.28947057,12.0,-0.0010620353665247162,-0.0016031174871723453,0.007902187386837012,0.0016306284671017135,11.760869731128937,-0.4,626.2047985714287,632.9631057142857,619.06613,626.9065314285714,3.4170750114285715,15.714285714285714,-0.0014702832632577736,-0.0003092866460511688,-0.0008821574308757027,0.002522899029830526,5.708718359587928,1.4014832993093862,625.8083122222221,627.870079,619.1448278
2014-07-20,619.0,628.99999,630.0,628.99999,630.0,1.55920445,5.0,0.007109004853160794,0.0015898410427637177,0.02248067665919118,0.006391384011795509,-0.8731268006120463,-0.5833333333333333,625.8268485714286,631.62288,618.6964942857143,625.5663057142857,3.5362955700000005,14.857142857142858,0.0015664969252787073,6.110557101685859e-05,0.00016757851814343448,-0.000727536262519043,7.19752784844731,1.3443404421665293,627.5335355555557,629.8818865,619.4232238
2014-07-21,629.76875,629.99899,629.99899,619.0,619.0,0.50676663,7.0,0.0015882353193679144,-1.6031746030709115e-06,-0.015898235546871864,-0.01746031746031751,-0.6749838483336807,0.3999999999999999,625.5409900000001,628.2670214285715,617.7982300000001,624.4947557142857,3.4642955242857143,13.0,-0.0005722628992119569,-0.001964394779342769,-0.0005184804971074383,-0.0020671019030169863,7.14679316729457,1.2829851308112177,626.3717466666666,628.9818865,619.2225138
2014-07-22,618.68818,629.76875,629.76875,629.76875,629.76875,0.00063515,1.0,-0.00036546090335809467,-0.00036546090335809467,0.017397011308562194,0.017397011308562194,-0.998746661752373,-0.8571428571428572,625.5150957142857,627.8524914285715,619.45902,624.9998014285713,3.2723314671428576,9.857142857142858,-0.0004255165334642319,-0.005116870654169626,-0.001364768901894012,-0.0016834891191676343,6.99396484734675,1.223244871070958,625.3036544444444,628.470324,619.2385396
2014-07-23,618.62146,618.68819,618.68819,618.68818,618.68818,8.44036665,6.0,-0.017594648829431403,-0.017594648829431403,-0.017594664708275753,-0.017594664708275753,13287.776903093756,5.0,625.32384,627.6612357142857,619.2677628571429,624.8085442857143,4.452383845714286,10.428571428571429,-1.4345939188079423e-05,-0.0006177931834761166,0.002752824938528337,0.0008627763515869675,6.8041349199517835,1.0793673200505496,624.43558,627.0757464999999,618.4123032
2014-07-24,605.63646,623.98,623.98,610.0,618.62146,7.49582514,8.0,0.008553274630957564,0.008553274630957564,-0.014042906072651906,-0.00010784107755223982,-0.11190763969951467,0.33333333333333326,625.8885585714286,627.3494128571429,618.8535599999999,623.8653257142857,4.4650468,8.428571428571429,-0.0002775684597103867,-0.0002764136034416133,-0.00019604846277868467,-0.00023492414507550067,1905.1817081673641,1.9240878169449598,623.5898055555556,625.630652,617.3561447999999
2014-07-25,596.08217,612.5,623.43078,593.86453,605.63646,17.72326386,51.0,-0.01839802557774295,-0.0008801884675790905,-0.026451590163934502,-0.02099021912366228,1.364417996548943,5.375,624.0708442857142,626.4095285714285,616.4988557142857,621.1019785714286,6.859361778571428,12.857142857142858,0.0009443302201878849,-0.0004682299018357832,-0.0005599544340616967,-0.0014477456483394618,1899.4298606791533,0.5431354359925787,621.9908588888889,624.1498485,616.4593392
2014-07-26,600.0,600.00001,623.22268,593.8005,596.08217,8.67118094,117.0,-0.020408146938775573,-0.0003337980842076371,-0.00010781920247016075,-0.015775618924924073,-0.5107458192522785,1.2941176470588234,620.5622757142856,625.5841985714286,613.4459928571429,616.8281457142857,6.342463260000001,27.857142857142858,-0.002881379410510127,-0.0014717004554889604,-0.00374393159102052,-0.004390574083192623,1899.7490608387195,1.3239795918367345,618.752878888889,622.5045910000001,615.2407826
2014-07-27,600.0,596.21431,607.95528,593.801,600.0,5.06278238,32.0,-0.0063094998948417524,-0.024497503845655855,8.420336459202815e-07,0.006572634105126873,-0.4161369235595722,-0.7264957264957265,615.878607142857,622.4349528571429,608.4175657142857,612.5424314285714,6.842974392857142,31.714285714285715,-0.005645109635117392,-0.0012903691122082878,-0.00488821824663583,-0.006877180853482022,1897.9959729029508,1.5659963985594239,615.9773355555556,621.0496905,614.1727291999999
2014-07-28,591.90124,600.0,600.0,600.0,600.0,0.1545,1.0,0.006349545686013647,-0.01308530456384882,0.010439524352434448,0.0,-0.9694831836718212,-0.96875,611.593037142857,618.1493828571429,605.70328,609.8281457142857,6.792650588571427,30.857142857142858,-0.007562038884832042,-0.0050171326676967986,-0.008099623193142296,-0.0068512879830061124,1898.061257171101,1.545544628107653,613.0885577777777,619.7502609999999,612.9767292
2014-07-29,583.20902,593.80101,599.99999,574.57864,591.90124,4.09273484,87.0,-0.010331649999999915,-1.6666666602382918e-08,-0.04236893333333347,-0.013497933333333267,25.490193139158578,86.0,606.4547885714286,613.8967028571429,597.8189785714286,604.4185014285714,7.377236258571428,43.142857142857146,-0.006881851689596937,-0.006886232866160477,-0.004337086064669966,-0.004356956917246468,1898.0191858374812,1.350008913821939,608.8553622222222,618.4934715,611.6859994
2014-07-30,566.75121,586.5,597.66468,575.0711,583.20902,2.67828707,35.0,-0.012295381579091602,-0.003892183398203186,0.0008570802423146784,-0.014685253911615459,-0.34559966020178334,-0.5977011494252873,601.8564757142857,610.8933442857143,591.5879671428571,599.35005,6.554082032857143,47.285714285714285,-0.008305592989117197,-0.006834026546633121,-0.012875078156369346,-0.008770520437517249,1901.8033200947543,13.758172179128062,604.8785866666666,616.2591045,610.4814196
2014-07-31,590.1668,577.44182,588.98043,566.75121,566.75121,11.66910091,36.0,-0.015444467178175603,-0.014530304852547138,-0.014467584964711344,-0.028219402367953728,3.356926873413909,0.02857142857142847,595.2081642857144,605.8934057142857,585.4095685714285,591.9400142857143,7.150264285714286,51.285714285714285,-0.007548554810497226,-0.00487653148502909,-0.010239114591999285,-0.008354890323708635,3.500105415617507,12.95850058635302,597.8766377777779,613.8730155000001,608.8786466
2014-08-01,596.4,573.13807,591.9492,567.62816,590.1668,33.04695941,65.0,-0.00745313181508056,0.005040524011977965,0.0015473279712978627,0.04131546538736108,1.8320056245018796,0.8055555555555556,589.5850314285714,601.3960371428572,581.6615157142858,589.7300628571429,9.33936365,53.285714285714285,-0.010976803640373392,-0.008174185696958334,-0.010299783005150633,-0.012370827650908847,3.9956532032051393,12.914963171387033,594.7075955555556,611.9085505,608.322092
2014-08-02,590.4867,590.09699,602.36146,584.77374,596.4,3.04581682,12.0,0.029589589119424664,0.01758978642086162,0.030205654349495292,0.01056175982789953,-0.90783367443244,-0.8153846153846154,588.1703142857142,598.4158628571429,580.3719785714286,589.7754671428572,8.535740204285714,38.285714285714285,-0.00941324738856448,-0.007328369628450182,-0.006299937557260295,-0.0034700155779055102,4.0624514357698445,12.262185393609256,592.2385444444444,609.7594714999999,608.8273908
2014-08-03,578.85629,596.4,601.18073,590.4867,590.4867,2.57203495,17.0,0.010681311897557721,-0.001960168567225251,0.009769522140306908,-0.009914989939637686,-0.15555166249295327,0.41666666666666674,588.1968414285714,597.44807,579.8985071428572,588.4164242857142,8.179919142857143,36.142857142857146,-0.002270713665964446,-0.004767857556297431,-0.0019694413355509444,0.00029246710106929045,4.005724599315536,11.960827927545907,590.5552377777778,607.9587640000001,608.8434476
2014-08-04,596.24532,594.80131,594.80136,578.85629,578.85629,1.78503459,6.0,-0.002680566733735845,-0.010611401333505799,-0.019696311534197264,-0.019696311534197264,-0.30598354038696096,-0.6470588235294117,587.4541714285715,596.7054071428572,576.8779771428572,585.3958942857142,8.412852655714287,36.857142857142854,0.00015654516152119324,-0.0015482382308073448,-0.0005739156060279463,-0.002062907762468504,4.042951065182195,12.12413684085482,588.641251111111,605.589907,609.1169533999999
2014-08-05,579.00019,579.32951,596.2458,579.32951,596.24532,4.11032835,10.0,-0.02601171137299596,0.0024284409840622523,0.0008175086082247152,0.03004032313443461,1.3026603366828873,0.6666666666666667,585.3868142857143,596.1690942857142,577.5566728571429,586.0164771428572,8.415366014285715,25.857142857142858,-0.00113347089844302,-0.0011948234836154845,-0.0048790350184039055,-0.004876666553068113,4.137736728508604,12.170092723207762,588.2240644444444,604.4008240000001,609.1342244
2014-08-07,580.58354,584.57433,598.03405,579.00019,579.00019,9.0423468,15.0,0.009053258826742683,0.0029991825518937976,-0.0005684502417286907,-0.028922876912476303,1.199908627737733,0.5,585.1117185714286,596.2218614285714,578.1179714285714,585.4152157142856,9.324517404285714,23.0,-0.0033734796660138838,-0.0008479009620827911,0.0012904566875329784,0.0013430843708987267,0.6823748995835055,-0.02038346726842812,585.8907522222221,602.0896339999999,608.7714882
2014-08-08,590.0,584.26767,593.00001,577.23864,580.58354,16.81014655,50.0,-0.000524586839110941,-0.008417647791124971,-0.0030423996924766605,0.0027346277727473556,0.859046873760692,2.3333333333333335,586.0868399999999,596.7960871428571,579.6161757142856,587.3912628571428,10.058952495714285,25.0,-0.0003236738937518429,0.00013657988793106375,0.0010868094755267827,-0.0006908617720813938,0.9031617978605792,0.13643098264947007,584.63323,599.8698165000001,608.203679
2014-08-09,590.0,589.74092,590.0,583.91906,590.0,0.42726298,10.0,0.009367709837513338,-0.005059038700522045,0.01157306447815043,0.016218957912585763,-0.9745830306280108,-0.8,588.4586757142857,596.51763,581.943447142857,587.3674342857142,5.398995862857143,17.142857142857142,0.0018077375832573944,0.0010098166109913733,0.0027189788001317377,0.0037311425337330467,0.5463217979101197,0.4656826833297422,585.3877833333333,598.0698665,607.8858966
2014-08-10,583.24163,583.93908,590.0,578.13503,590.0,7.80408715,13.0,-0.00983794714465458,0.0,-0.009905533825184443,0.0,17.265301501197225,0.30000000000000004,587.5789742857143,594.7517071428572,580.99506,586.4531485714286,6.078748767142858,17.285714285714285,0.00421071496219938,-0.0004329780622229139,0.0041512268725392475,0.00014592718019371516,0.14538056146299247,0.2363176039646628,587.9709822222222,596.0698665,607.7672842
2014-08-11,572.76593,590.0,595.35548,583.24163,583.24163,1.65871468,6.0,0.010379370395966703,0.009077084745762631,0.008832884594451862,-0.011454864406779675,-0.7874556436751222,-0.5384615384615384,586.6646885714284,593.9195285714286,579.96005,585.4181385714285,5.9482744428571435,15.714285714285714,-0.0014217902183833691,-0.0029458046937745736,-0.001578942866700715,-0.0013628956523633606,2.741542729410088,0.3956582633053221,587.2015188888888,594.2819479999999,607.5540552
2014-08-12,579.99771,589.61366,595.36446,572.76593,572.76593,0.47791402,11.0,-0.000654813559322065,1.5083425451978272e-05,-0.017961166455144784,-0.017961166455144784,-0.7118768973576577,0.8333333333333333,585.9235957142856,593.9999714285714,579.0899985714285,584.5480871428571,5.761542932857144,16.428571428571427,-0.0014649247186106576,-0.0013690542204905906,-0.0017127482303942929,-0.0015828777190979304,2.6512707320983493,0.2592113768584357,584.5755111111112,591.431807,607.1976258
2014-08-13,535.08056,572.76593,579.99771,566.99001,579.99771,3.81911972,15.0,-0.028574185340278557,-0.02581066058259507,-0.010084259027068998,0.01262606524099641,6.991227627094933,0.36363636363636354,584.9859414285714,591.6788157142856,577.3272128571429,582.227,5.719941700000001,17.142857142857142,-0.0011755314079801174,0.00014901503078909188,-0.0014648703619582243,-0.0013349998506618618,2.5932859668168216,0.47069597069597074,583.4100677777777,589.4972835000001,606.8728070000001
